,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
332,Myotis_blythii,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
333,Myotis_brandtii,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
334,Myotis_capaccinii,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
335,Myotis_dasycneme,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
336,Myotis_daubentonii,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
337,Myotis_emarginatus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
338,Myotis_myotis,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
339,Myotis_mystacinus,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
340,Myotis_nattereri,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
341,Myotis_punicus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
342,Nyctalus_lasiopterus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
343,Nyctalus_leisleri,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
344,Nyctalus_noctula,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
345,Pipistrellus_kuhlii,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
346,Pipistrellus_nathusii,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
347,Pipistrellus_pipistrellus,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
348,Pipistrellus_pygmaeus,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
349,Plecotus_auritus,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
350,Plecotus_austriacus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
351,Plecotus_kolombatovici,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
352,Plecotus_macrobullaris,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
353,Plecotus_sardus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
354,Rhinolophus_blasii,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
355,Rhinolophus_euryale,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
356,Rhinolophus_ferrumequinum,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
357,Rhinolophus_hipposideros,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
358,Rhinolophus_mehelyi,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
359,Tadarida_teniotis,OvergroundRoostDependence-Bridge,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
360,Vespertilio_murinus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
361,Barbastella_barbastellus,OvergroundRoostDependence-Tree,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
362,Eptesicus_nilssonii,OvergroundRoostDependence-Tree,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
363,Eptesicus_serotinus,OvergroundRoostDependence-Tree,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
364,Hypsugo_savii,OvergroundRoostDependence-Tree,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
365,Miniopterus_schreibersii,OvergroundRoostDependence-Tree,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
